1,20.05
2,19.12
3,16.90
4,16.91
5,15.65
6,18.66
7,18.17
8,19.02
9,17.46
10,17.02
11,19.96
12,20.19
13,24.35
14,28.41
15,27.14
16,26.66
17,28.79
18,28.44
19,22.26
20,16.90
21,32.02
22,31.46
23,33.01
24,32.46
25,34.71
26,30.39
27,34.42
28,31.39
29,29.58
30,31.64
31,30.99
32,17.06
33,24.65
34,21.69
35,22.54
36,26.14
37,28.51
38,30.24
39,28.49
40,24.50
41,22.23
42,17.69
43,8.56
44,22.61
45,22.39
46,23.25
47,22.73
48,22.74
49,24.94
50,24.41
51,25.75
52,23.59
53,24.82
54,23.39
55,26.23
56,22.22
57,25.64
58,16.27
59,24.30
60,25.25
61,23.99
62,22.29
63,17.98
64,16.39
65,14.96
66,13.91
67,12.31
68,22.08
69,20.51
70,22.56
71,22.14
72,20.59
73,21.78
74,20.58
75,24.48
76,18.36
77,19.78
78,16.86
79,20.27
80,20.08
81,29.40
82,31.49
83,27.78
84,24.77
85,22.36
86,21.68
87,19.01
88,17.07
89,16.94
90,16.75
91,18.29
92,17.76
93,13.89
94,15.98
95,20.14
96,19.64
97,28.92
98,28.78
99,31.50
100,27.42
101,36.81
102,35.04
103,37.50
104,34.11
105,30.56
106,32.07
107,37.28
108,37.81
109,34.23
110,33.18
111,37.25
112,43.67
113,36.94
114,42.09
115,42.22
116,43.17
117,45.03
118,49.05
119,40.94
120,51.42
121,38.61
122,38.10
123,38.09
124,111.14
125,112.77
126,120.07
127,121.30
128,187.67
129,195.63
130,223.86
131,231.27
132,233.06
133,231.63
134,227.55
135,235.76
136,234.86
137,236.60
138,237.54
139,240.21
140,244.36
141,244.27
142,208.18
143,207.83
144,214.97
145,216.41
146,209.22
147,210.31
148,156.84
149,169.47
150,169.97
151,169.44
152,142.10
153,148.40
154,108.06
155,106.06
156,105.92
157,140.23
158,139.06
159,141.92
160,141.07
161,133.89
162,137.74
163,144.20
164,144.33
165,138.38
166,138.00
167,175.92
168,183.93
169,184.09
170,247.91
171,238.69
172,235.05
173,236.65
174,239.12
175,235.84
176,236.18
177,243.26
178,235.41
179,239.57
180,32.85
181,46.43
182,50.34
183,58.73
184,59.42
185,38.65
186,40.85
187,41.35
188,21.94
189,16.32
190,12.79
191,6.82
192,7.26
193,-0.90
194,6.34
195,4.53
196,5.23
197,12.10
198,10.04
199,18.59
200,20.31
201,37.46
202,37.48
203,41.27
204,48.99
205,42.54
206,29.63
207,26.33
208,10.40
209,6.53
210,7.88
211,4.48
212,8.58
213,8.22
214,14.19
215,13.13
216,17.41
217,21.60
218,23.77
219,20.19
220,20.44
221,22.33
222,18.74
223,14.61
224,6.40
225,5.30
226,7.94
227,12.54
228,11.54
229,28.51
230,23.62
231,25.92
232,22.58
233,19.81
234,19.24
235,35.99
236,32.84
237,32.31
238,37.17
239,38.09
240,39.16
241,41.65
242,32.03
243,32.91
244,35.29
245,34.21
246,32.11
247,29.53
248,32.02
249,35.08
250,32.73
251,36.76
252,33.48
253,28.74
254,26.21
255,26.31
256,26.29
257,21.41
258,15.50
259,7.37
260,10.16
261,9.98
262,3.98
263,2.93
264,6.18
265,9.59
266,9.19
267,6.31
268,9.14
269,11.23
270,12.41
271,20.65
272,19.05
273,22.44
274,16.10
275,30.72
276,38.16
277,38.16
278,36.23
279,37.84
280,26.76
281,28.78
282,29.62
283,28.38
284,30.96
285,33.91
286,32.52
287,32.03
288,30.84
289,28.27
290,19.91
291,12.05
292,39.60
293,44.41
294,50.93
295,51.85
296,49.32
297,51.12
298,27.69
299,33.71
300,30.90
301,33.59
302,30.97
303,32.18
304,33.86
305,31.09
306,33.35
307,33.79
308,33.58
309,33.11
310,32.29
311,32.66
312,33.92
313,36.06
314,36.88
315,31.10
316,39.20
317,40.07
318,43.24
319,35.61
320,41.05
321,43.69
322,40.32
323,43.27
324,47.18
325,21.05
326,20.24
327,30.67
328,30.29
329,30.38
330,26.33
331,19.67
332,27.90
333,41.30
334,42.69
335,48.81
336,47.96
337,45.29
338,44.13
339,52.25
340,51.02
341,46.16
342,47.94
343,43.26
344,46.67
345,35.31
346,38.68
347,44.88
348,36.06
349,45.37
350,56.09
351,43.17
352,43.28
353,45.72
354,48.00
355,48.90
356,49.21
357,25.27
358,28.71
359,16.40
360,16.30
361,22.90
362,39.00
363,42.03
364,38.64
365,27.13
366,27.58
367,32.34
368,32.51
369,38.23
370,48.50
371,42.33
372,40.38
373,48.48
374,44.82
375,39.13
376,35.03
377,37.44
378,46.18
379,37.49
380,43.82
381,40.39
382,17.86
383,39.01
384,41.89
385,32.84
386,33.77
387,34.43
388,35.24
389,40.91
390,40.13
391,25.40
392,36.58
393,42.90
394,45.22
395,47.32
396,31.32
397,38.49
398,35.17
399,23.78
400,26.37
401,25.44
402,27.69
403,30.93
404,37.09
405,48.09
406,49.61
407,40.69
408,51.06
409,28.26
410,34.91
411,28.95
412,26.58
413,31.24
414,33.35
415,30.31
416,24.32
417,28.85
418,34.53
419,55.21
420,93.00
421,85.56
422,94.50
423,105.17
424,81.94
425,82.67
426,77.99
427,92.36
428,93.37
429,66.37
430,70.76
431,78.72
432,42.97
433,59.56
434,50.62
435,40.52
436,35.22
437,22.31
438,51.13
439,29.86
440,36.11
441,42.69
442,56.66
443,80.59
444,80.19
445,77.02
446,74.01
447,78.76
448,78.22
449,74.04
450,61.14
451,60.97
452,93.51
453,95.25
454,76.27
455,94.98
456,97.65
457,88.58
458,87.87
459,92.00
460,34.51
461,33.53
462,30.27
463,27.86
464,30.06
465,50.84
466,38.19
467,33.67
468,43.09
469,71.27
470,76.93
471,80.02
472,87.72
473,109.99
474,105.89
475,98.68
476,103.84
477,92.96
478,93.70
479,91.45
480,83.59
481,84.09
482,90.72
483,108.68
484,86.34
485,101.78
486,69.31
487,58.97
488,61.53
489,53.67
490,47.34
491,37.41
492,37.04
493,78.75
494,75.17
495,63.86
496,68.87
497,70.93
498,75.82
499,57.25
500,34.13
501,37.01
502,59.32
503,58.14
504,59.89
505,60.09
506,48.08
507,43.63
508,57.95
509,54.31
510,54.69
511,57.09
512,60.56
513,60.99
514,51.31
515,48.46
516,46.08
517,44.23
518,40.82
519,48.39
520,49.78
521,40.09
522,57.55
523,63.55
524,58.14
525,60.21
526,56.73
527,56.67
528,51.07
529,55.18
530,41.83
531,40.94
532,42.89
533,61.10
534,58.74
535,58.34
536,50.02
537,31.58
538,26.95
539,27.58
540,27.89
541,31.69
542,33.10
543,27.08
544,40.82
545,43.18
546,24.39
547,32.90
548,33.52
549,37.52
550,37.55
551,37.41
552,36.61
553,36.63
554,33.63
555,32.16
556,31.34
557,32.29
558,33.88
559,42.71
560,45.31
561,43.48
562,6.32
563,8.97
564,7.81
565,60.79
566,68.45
567,54.74
568,54.95
569,57.23
570,41.80
571,38.71
572,44.38
573,45.37
574,51.58
575,64.45
576,68.29
577,87.95
578,89.34
579,77.06
580,83.10
581,117.84
582,111.10
583,85.53
584,89.57
585,102.44
586,105.97
587,110.58
588,353.19
589,361.36
590,369.47
591,377.63
592,374.94
593,210.29
594,403.45
595,378.47
596,367.38
597,410.16
598,396.11
599,392.43
600,354.03
601,400.59
602,365.13
603,374.49
604,363.52
605,362.84
606,348.09
607,346.10
608,349.29
609,358.52
610,361.41
611,355.40
612,343.26
613,43.41
614,43.39
615,40.13
616,39.70
617,33.70
618,41.05
619,46.81
620,407.09
621,419.49
622,418.43
623,416.36
624,417.77
625,417.04
626,419.06
627,412.27
628,418.91
629,419.69
630,419.83
631,415.73
632,127.04
633,122.98
634,101.82
635,40.78
636,44.28
637,43.54
638,44.56
639,43.75
640,49.08
641,50.36
642,42.77
643,53.25
644,49.81
645,51.99
646,53.43
647,48.15
648,41.18
649,36.70
650,38.13
651,42.46
652,46.62
653,40.29
654,42.22
655,41.41
656,43.07
657,47.64
658,43.72
659,69.32
660,74.47
661,105.50
662,90.95
663,69.94
664,71.64
665,61.82
666,55.23
667,43.18
668,50.10
669,37.50
670,54.42
671,71.96
672,74.06
673,100.44
674,88.16
675,140.43
676,140.87
677,105.52
678,112.19
679,105.50
680,132.45
681,133.95
682,131.84
683,136.43
684,133.05
685,134.39
686,141.78
687,136.95
688,133.74
689,121.27
690,174.63
691,175.10
692,180.07
693,177.84
694,173.34
695,186.98
696,184.92
697,179.78
698,178.84
699,172.47
700,168.14
701,180.81
702,166.85
703,168.92
704,180.56
705,167.36
706,176.65
707,160.00
708,149.52
709,163.41
710,163.36
711,157.63
712,156.16
713,147.19
714,119.23
715,122.36
716,119.28
717,122.04
718,124.23
719,97.25
720,91.75
721,93.45
722,93.70
723,91.14
724,92.49
725,93.81
726,89.00
727,93.84
728,94.56
729,74.86
730,73.04
731,73.09
732,75.32
733,76.38
734,74.02
735,72.22
736,71.67
737,65.38
738,127.36
739,126.59
740,115.18
741,110.33
742,112.70
743,165.90
744,173.53
745,169.26
746,165.01
747,165.04
748,162.91
749,165.14
750,176.26
751,174.45
752,151.48
753,154.61
754,156.19
755,116.51
756,158.40
757,158.79
758,141.73
759,148.82
760,144.92
761,143.09
762,152.93
763,141.62
764,135.14
765,141.73
766,135.62
767,143.57
768,143.39
769,138.92
770,143.13
771,137.95
772,144.73
773,143.86
774,121.70
775,119.55
776,122.41
777,110.00
778,111.61
779,107.85
780,110.73
781,104.91
782,107.98
783,105.09
784,101.26
785,104.15
786,99.07
787,94.92
788,90.58
789,100.40
790,110.52
791,112.91
792,108.26
793,106.72
794,106.53
795,103.28
796,98.01
797,105.81
