1,18.16
2,17.23
3,15.79
4,16.28
5,15.96
6,17.50
7,16.43
8,17.07
9,16.89
10,16.58
11,16.70
12,18.26
13,18.95
14,20.15
15,22.42
16,24.94
17,25.13
18,23.20
19,24.22
20,13.51
21,28.27
22,28.60
23,29.19
24,29.67
25,30.03
26,27.01
27,27.56
28,28.67
29,29.98
30,31.80
31,29.91
32,15.40
33,23.81
34,23.48
35,22.98
36,23.80
37,25.99
38,27.67
39,28.56
40,25.34
41,23.41
42,19.15
43,9.96
44,18.84
45,19.33
46,19.80
47,20.39
48,20.56
49,23.10
50,22.52
51,21.75
52,19.89
53,21.09
54,19.70
55,21.21
56,18.59
57,22.10
58,18.08
59,18.58
60,20.12
61,20.03
62,18.47
63,16.31
64,16.71
65,18.36
66,18.11
67,15.31
68,18.60
69,17.82
70,21.71
71,21.50
72,20.90
73,21.06
74,17.12
75,20.13
76,15.92
77,18.74
78,18.21
79,17.97
80,15.59
81,19.09
82,20.26
83,19.91
84,20.23
85,18.92
86,14.55
87,14.84
88,12.27
89,13.25
90,13.08
91,10.18
92,12.14
93,10.28
94,13.62
95,13.69
96,15.08
97,17.90
98,19.07
99,18.49
100,18.97
101,25.14
102,23.03
103,21.34
104,23.29
105,20.82
106,23.15
107,24.74
108,23.82
109,24.65
110,24.34
111,23.93
112,24.40
113,23.93
114,23.81
115,27.51
116,25.85
117,25.46
118,26.97
119,27.63
120,29.88
121,35.27
122,33.46
123,36.04
124,98.42
125,103.04
126,104.64
127,110.76
128,165.21
129,180.37
130,204.04
131,216.78
132,218.49
133,214.91
134,217.59
135,222.10
136,218.92
137,223.98
138,222.93
139,220.94
140,230.58
141,234.12
142,186.37
143,195.95
144,208.73
145,209.37
146,196.33
147,202.86
148,150.64
149,167.25
150,165.43
151,160.59
152,140.43
153,144.79
154,94.24
155,95.84
156,97.49
157,132.63
158,130.75
159,136.51
160,139.31
161,114.41
162,119.27
163,130.17
164,132.35
165,124.81
166,121.22
167,130.59
168,161.43
169,160.23
170,213.20
171,224.03
172,225.73
173,212.12
174,221.53
175,222.61
176,227.37
177,229.73
178,225.72
179,224.00
180,26.67
181,36.85
182,39.99
183,33.85
184,41.82
185,33.14
186,32.72
187,33.32
188,17.77
189,16.39
190,11.83
191,7.84
192,9.72
193,3.31
194,8.48
195,7.69
196,7.13
197,12.62
198,11.97
199,20.20
200,27.00
201,36.60
202,33.17
203,40.13
204,43.47
205,37.42
206,25.95
207,23.26
208,9.93
209,7.52
210,10.02
211,6.03
212,7.63
