442,46.15
443,62.46
444,63.24
445,61.29
446,63.74
447,70.66
448,68.87
449,64.40
450,54.28
451,54.54
452,80.84
453,83.66
454,65.61
455,81.08
456,84.37
457,74.46
458,74.93
459,78.51
460,27.20
461,27.44
462,24.06
463,22.29
464,24.09
465,41.39
466,29.56
467,27.02
468,36.59
469,57.69
470,60.00
471,63.44
472,71.65
473,91.91
474,85.92
475,82.94
476,86.85
477,78.50
478,78.98
479,80.81
480,67.47
481,68.95
482,70.77
483,87.33
484,74.21
485,85.20
486,51.96
487,44.65
488,44.94
489,41.61
490,41.28
491,32.79
492,31.33
493,54.24
494,53.59
495,44.95
496,48.69
497,50.98
498,59.12
499,44.66
500,30.31
501,33.09
502,51.51
503,51.16
504,51.51
505,53.06
506,39.01
507,35.38
508,46.98
509,45.78
510,45.14
511,48.27
512,50.20
513,47.91
514,44.90
515,44.02
516,41.39
517,38.00
518,36.74
519,41.36
520,38.98
521,33.26
522,48.24
523,50.44
524,46.08
525,47.28
526,44.33
527,41.98
528,37.19
529,37.58
530,30.10
531,30.92
532,34.82
533,46.06
534,47.02
535,47.50
536,39.43
537,18.95
538,19.26
539,19.76
540,19.64
541,24.76
542,23.66
543,17.55
544,26.06
545,28.00
546,19.06
547,26.88
548,27.77
549,32.07
550,26.69
551,24.28
552,27.31
553,25.59
554,24.26
555,24.64
556,24.17
557,23.63
558,23.49
559,30.07
560,31.17
561,30.37
562,6.87
563,9.21
564,8.00
565,38.38
566,44.91
567,33.44
568,34.66
569,37.77
570,26.56
571,23.76
572,23.95
573,22.64
574,34.65
575,50.01
576,49.32
577,58.27
578,60.38
579,43.22
580,50.52
581,82.41
582,77.96
583,65.16
584,70.76
585,81.15
586,69.56
587,71.72
588,321.95
589,338.27
590,336.52
591,341.94
592,330.26
593,205.52
594,334.68
595,327.42
596,315.50
597,328.97
598,345.08
599,342.98
600,302.74
601,335.35
602,312.37
603,328.18
604,308.20
605,307.78
606,296.13
607,287.88
608,286.31
609,322.41
610,320.70
611,312.60
612,303.42
613,26.62
614,26.42
615,25.81
616,23.16
617,16.71
618,21.96
619,22.86
620,367.03
621,367.21
622,361.59
623,366.89
624,369.08
625,371.02
626,371.63
627,368.71
628,374.84
629,374.20
630,372.14
631,367.03
632,102.22
633,100.24
634,92.37
635,20.72
636,21.92
637,23.94
638,27.16
639,25.52
640,35.41
641,35.87
642,28.94
643,39.19
644,38.37
645,31.97
646,35.10
647,27.94
648,23.01
649,19.23
650,20.58
651,20.56
652,22.29
653,22.48
654,24.54
655,26.75
656,34.91
657,37.04
658,31.27
659,43.25
660,49.70
661,77.53
662,69.35
663,56.32
664,54.32
665,52.80
666,43.59
667,33.72
668,39.56
669,32.38
670,45.87
671,59.19
672,60.44
673,83.38
674,72.54
675,125.44
676,127.02
677,90.78
678,98.62
679,92.97
680,112.68
681,115.12
682,112.05
683,113.19
684,110.88
685,110.28
686,114.47
687,115.35
688,113.43
689,104.35
690,155.39
691,150.64
692,154.70
693,154.59
694,151.15
695,161.33
696,157.92
697,147.61
698,147.72
699,149.71
700,145.92
701,155.63
702,144.09
703,146.58
704,150.03
705,147.40
706,143.62
707,133.53
708,131.64
709,135.70
710,141.19
711,138.42
712,136.25
713,128.66
714,97.71
715,100.25
716,99.90
717,100.59
718,103.48
719,81.66
720,78.33
721,79.00
722,79.19
723,76.62
724,75.91
725,75.81
726,77.18
727,80.04
728,78.69
729,62.62
730,61.13
731,63.70
732,65.22
733,59.75
734,61.55
735,61.50
736,61.83
737,54.57
738,98.31
739,99.15
740,92.65
741,88.31
742,91.32
743,134.36
744,141.12
745,139.72
746,148.18
747,145.64
748,145.20
749,145.62
750,143.69
751,140.73
752,126.53
753,128.11
754,127.61
755,98.46
756,131.64
757,133.08
758,128.99
759,129.57
760,127.24
761,126.65
762,128.82
763,122.82
764,121.43
765,127.00
766,115.24
767,123.51
768,117.32
769,115.76
770,112.72
771,112.16
772,118.34
773,115.48
774,91.41
775,89.54
776,89.30
777,84.00
778,87.33
779,87.71
780,87.73
781,85.31
782,83.47
783,81.43
784,81.43
785,86.08
786,82.30
787,81.33
788,75.94
789,91.72
790,94.66
791,94.37
792,89.86
793,88.92
794,88.16
795,91.01
796,84.69
797,90.06
798,104.42
799,101.04
800,102.49
801,103.73
802,101.45
803,100.75
804,99.49
805,101.32
806,100.95
807,96.52
808,98.14
809,95.62
810,94.37
811,85.07
812,91.26
813,86.91
814,103.48
815,66.69
816,62.47
817,58.65
818,100.38
819,102.63
820,93.17
821,112.76
822,108.53
823,110.20
824,114.17
825,113.46
826,114.04
827,119.25
828,97.18
829,107.59
830,109.82
831,111.33
832,110.48
833,107.93
834,107.85
835,110.53
836,105.80
837,110.28
838,73.37
839,83.83
840,86.67
841,80.55
842,81.92
843,80.54
844,81.83
845,89.32
846,89.05
847,94.62
848,94.62
849,93.91
850,96.52
851,94.66
852,96.00
853,98.43
854,84.93
855,86.13
856,83.08
857,78.43
858,78.17
859,68.80
860,56.62
861,55.32
862,55.87
863,53.39
864,49.32
865,51.85
866,50.41
867,46.84
868,42.23
869,42.43
870,46.40
871,50.81
872,52.15
873,64.24
874,59.97
875,61.56
876,56.77
877,56.25
878,52.56
879,65.07
880,67.05
881,64.23
882,62.26
883,63.21
884,55.17
885,54.12
886,41.87
887,39.11
888,40.70
889,39.14
890,38.43
891,41.31
892,40.65
893,41.41
894,27.09
895,36.42
896,35.08
897,29.68
898,46.65
899,53.44
900,56.38
901,53.60
902,54.69
903,51.30
904,48.60
905,47.30
906,46.48
907,48.19
908,49.46
909,30.68
910,36.39
911,35.37
912,45.96
913,41.83
914,59.85
915,60.93
916,60.83
917,62.29
918,57.39
919,58.75
920,60.96
921,58.90
922,54.40
923,52.11
924,44.05
925,44.48
926,43.56
927,62.21
928,63.26
929,73.38
930,72.73
931,76.38
932,74.03
933,73.73
934,68.14
935,70.40
936,68.67
937,53.55
938,55.55
939,58.57
940,58.49
941,62.40
942,61.51
943,64.09
944,61.96
945,56.31
946,60.52
947,55.50
948,55.23
949,53.88
950,57.14
951,54.42
952,58.88
953,63.68
954,62.80
955,67.30
956,68.53
957,73.94
958,78.44
959,72.77
960,74.37
961,83.04
962,73.67
963,75.55
964,75.36
965,74.69
966,75.83
967,75.25
968,75.98
969,81.55
970,80.06
971,82.79
972,84.46
973,60.80
974,58.41
975,54.53
976,54.89
977,57.41
978,57.16
979,56.96
980,60.17
981,83.34
982,83.40
983,83.68
984,83.25
985,86.46
986,85.21
987,92.23
988,89.11
989,87.72
990,69.62
991,72.44
992,70.89
993,69.24
994,70.95
995,70.86
996,71.92
997,28.95
998,29.95
999,30.05
1000,29.59
1001,30.40
1002,28.71
1003,25.42
1004,65.62
1005,64.96
1006,61.94
1007,66.13
1008,64.91
1009,59.91
1010,61.54
1011,63.55
1012,60.15
1013,50.23
1014,48.13
1015,48.15
1016,48.56
1017,48.99
1018,51.06
1019,49.57
1020,50.00
1021,97.64
1022,94.49
1023,91.75
1024,95.10
1025,93.07
1026,78.49
1027,80.51
1028,80.64
1029,79.64
1030,78.18
1031,77.54
1032,78.86
1033,78.10
1034,79.42
1035,86.19
1036,87.51
1037,84.59
1038,83.46
1039,85.79
1040,87.78
1041,83.24
1042,83.94
1043,83.25
1044,77.53
1045,87.38
1046,85.24
1047,83.63
1048,85.66
1049,34.25
1050,31.21
1051,32.01
1052,32.24
1053,31.75
1054,34.42
1055,32.48
1056,35.67
1057,30.13
1058,33.19
1059,35.29
1060,39.72
1061,39.98
1062,36.14
1063,37.21
1064,46.65
1065,44.02
1066,43.42
1067,47.18
1068,49.67
1069,48.08
1070,48.96
1071,48.45
1072,27.54
1073,31.50
1074,31.67
1075,63.18
1076,63.79
1077,62.78
1078,61.88
1079,72.14
1080,67.76
1081,67.40
1082,68.00
1083,65.60
1084,63.42
1085,61.63
1086,75.60
1087,71.58
1088,71.90
1089,47.74
1090,52.36
1091,56.58
1092,60.07
1093,56.26
1094,58.76
1095,54.45
1096,61.00
1097,59.21
1098,37.77
1099,46.90
1100,44.26
1101,46.81
1102,50.83
1103,47.95
1104,48.35
1105,46.41
1106,83.83
1107,91.87
1108,90.42
1109,91.75
1110,97.90
1111,54.60
1112,56.05
1113,54.65
1114,59.48
1115,59.59
1116,50.98
1117,52.71
1118,26.47
1119,26.47
1120,25.52
1121,34.50
1122,31.10
1123,55.20
1124,58.55
1125,56.11
1126,58.87
1127,54.58
1128,58.65
1129,56.02
1130,60.74
1131,60.14
1132,15.25
1133,17.76
1134,17.18
1135,29.20
1136,15.39
1137,20.80
1138,17.37
1139,17.42
1140,18.15
1141,21.77
1142,19.33
1143,20.62
1144,21.01
1145,22.04
1146,18.56
1147,18.93
1148,19.04
1149,18.46
1150,15.41
1151,14.00
1152,24.36
1153,22.14
1154,21.49
1155,20.36
1156,26.26
1157,24.08
1158,25.19
1159,21.71
1160,10.19
1161,9.52
1162,9.22
1163,9.34
1164,9.73
1165,9.94
1166,10.07
1167,13.83
1168,14.03
1169,17.25
1170,17.56
1171,15.25
1172,13.45
1173,12.25
1174,17.57
1175,22.46
1176,17.95
1177,14.10
1178,13.33
1179,14.80
1180,17.15
1181,16.60
1182,16.74
1183,40.70
1184,42.43
1185,41.47
1186,41.30
1187,43.00
1188,65.88
1189,60.15
1190,59.38
1191,48.48
1192,52.54
1193,56.47
1194,53.59
1195,54.15
1196,53.42
1197,56.80
1198,44.63
1199,46.71
1200,29.43
1201,36.74
1202,39.42
1203,55.42
1204,59.41
1205,55.44
1206,56.22
1207,53.18
1208,54.71
1209,54.43
1210,60.20
1211,59.18
1212,59.76
1213,55.96
1214,32.83
1215,20.17
1216,34.35
1217,46.68
1218,41.38
1219,54.07
1220,55.13
1221,52.20
1222,52.02
1223,53.57
1224,55.55
1225,58.61
1226,57.15
1227,58.39
1228,53.93
1229,-0.63
1230,-0.75
1231,22.57
1232,-1.37
1233,50.77
1234,23.55
1235,113.37
1236,204.64
1237,184.20
1238,180.18
1239,158.00
1240,192.93
1241,57.19
1242,42.38
1243,34.65
1244,32.55
1245,131.78
1246,95.40
1247,122.28
1248,124.47
1249,38.50
1250,11.79
1251,15.61
1252,16.39
1253,17.22
1254,19.27
1255,17.45
1256,14.83
1257,73.39
1258,52.32
1259,34.40
1260,32.63
1261,34.66
1262,8.46
1263,10.86
1264,5.30
1265,22.78
1266,59.85
1267,159.36
1268,21.75
1269,39.68
1270,34.78
1271,80.52
1272,75.68
1273,87.90
1274,91.24
1275,75.10
1276,64.30
1277,81.42
1278,109.54
1279,100.15
1280,92.12
1281,61.71
1282,37.88
1283,45.52
1284,34.28
1285,20.33
1286,15.00
1287,14.88
1288,8.31
1289,15.38
1290,19.21
1291,39.41
1292,35.15
1293,33.50
1294,41.97
1295,34.30
1296,38.40
1297,31.24
1298,34.65
1299,34.48
1300,32.02
1301,17.87
1302,26.55
1303,96.45
1304,62.29
1305,108.42
1306,76.49
1307,54.67
1308,125.13
1309,121.85
1310,115.89
1311,9.21
1312,39.09
1313,47.91
1314,67.76
1315,63.49
1316,63.19
1317,66.63
1318,58.27
1319,63.71
1320,76.23
1321,83.20
1322,61.99
1323,67.93
1324,70.39
1325,60.04
1326,33.40
1327,39.64
1328,27.27
1329,19.65
1330,19.59
1331,15.53
1332,23.31
1333,27.38
1334,42.48
1335,45.76
1336,43.13
1337,44.23
1338,44.75
1339,36.82
1340,97.58
1341,100.75
1342,105.68
1343,98.52
1344,101.73
1345,102.88
1346,38.65
1347,18.20
1348,108.37
1349,64.49
1350,62.96
1351,32.13
1352,54.38
1353,44.51
1354,48.62
1355,35.27
1356,30.15
1357,18.98
1358,23.44
1359,28.68
1360,27.51
1361,31.49
1362,20.36
1363,14.70
1364,3.19
1365,2.99
1366,8.42
1367,21.97
1368,31.45
1369,37.92
1370,33.56
1371,31.17
1372,32.45
1373,41.74
1374,18.97
1375,26.36
1376,8.42
1377,7.58
1378,9.70
1379,26.82
1380,39.63
1381,34.67
1382,35.61
1383,35.13
1384,76.31
1385,84.62
1386,74.49
1387,82.07
1388,13.29
1389,94.47
1390,115.28
1391,127.13
1392,136.28
1393,111.76
1394,102.16
1395,112.26
1396,106.64
1397,133.92
1398,88.73
1399,90.04
1400,91.54
1401,81.99
1402,57.39
1403,37.01
1404,58.67
1405,64.80
1406,67.84
1407,67.98
1408,58.98
1409,54.27
1410,55.84
1411,42.04
1412,52.23
1413,46.21
1414,48.84
1415,35.82
1416,35.51
1417,34.26
1418,33.30
1419,24.33
1420,33.11
1421,35.75
1422,33.06
1423,36.80
1424,37.36
1425,30.19
1426,23.17
1427,15.73
1428,10.18
1429,9.97
1430,10.95
1431,14.90
1432,21.12
1433,31.34
1434,37.55
1435,45.53
1436,58.07
1437,43.81
1438,33.41
1439,22.25
1440,20.87
1441,29.27
1442,57.77
1443,72.69
1444,118.75
1445,192.68
1446,214.85
1447,217.44
1448,228.73
1449,213.71
1450,233.80
1451,214.01
1452,200.55
1453,204.93
1454,176.48
1455,130.29
1456,43.65
1457,47.67
1458,84.46
1459,108.78
1460,192.11
1461,211.44
1462,221.20
1463,212.20
1464,224.32
1465,200.04
1466,190.20
1467,233.60
1468,202.53
1469,107.62
1470,68.86
1471,61.69
1472,46.61
1473,17.64
1474,19.75
1475,15.12
1476,19.76
1477,23.78
1478,25.32
1479,20.13
1480,23.93
1481,25.50
1482,24.08
1483,28.78
1484,7.52
1485,25.08
1486,26.72
1487,28.45
1488,17.28
1489,39.93
1490,33.56
1491,29.76
1492,21.89
1493,31.39
1494,18.50
1495,25.41
1496,28.21
1497,24.12
1498,9.39
1499,11.44
1500,24.36
1501,28.75
1502,17.82
1503,16.63
1504,19.98
1505,21.97
1506,19.59
1507,10.90
1508,4.76
1509,5.21
1510,8.21
1511,6.39
1512,23.72
1513,20.92
1514,24.69
1515,17.51
1516,14.19
1517,5.67
1518,10.74
1519,9.84
1520,11.06
1521,10.69
1522,4.70
1523,11.03
1524,18.23
1525,12.49
1526,11.05
1527,16.58
1528,22.51
1529,20.64
1530,26.13
1531,14.27
1532,16.68
1533,15.46
1534,35.80
1535,58.55
1536,111.70
1537,92.38
1538,65.62
1539,47.16
1540,40.83
1541,50.36
1542,70.64
1543,70.97
1544,68.50
1545,67.59
1546,61.29
1547,38.92
1548,51.93
1549,98.20
1550,102.09
1551,100.28
1552,62.81
1553,60.15
1554,69.80
1555,88.35
1556,95.28
1557,105.20
1558,65.83
1559,40.75
1560,39.78
1561,48.33
1562,97.01
1563,87.71
1564,50.42
1565,68.07
1566,65.86
1567,70.36
1568,114.82
1569,105.27
1570,98.30
1571,118.49
1572,113.82
1573,92.83
1574,65.37
1575,131.14
1576,153.97
1577,156.75
1578,138.79
1579,142.83
1580,106.62
1581,108.80
1582,107.01
1583,112.42
1584,138.06
1585,260.87
1586,248.36
1587,238.02
1588,242.69
1589,227.43
1590,233.12
1591,216.89
1592,170.17
1593,197.74
1594,203.86
1595,138.31
1596,99.91
1597,125.40
1598,76.84
1599,41.40
1600,52.77
1601,50.12
1602,67.32
1603,82.74
1604,92.83
1605,21.29
1606,22.50
1607,30.08
1608,32.63
1609,41.23
1610,50.13
1611,43.10
1612,35.43
1613,28.50
1614,26.24
1615,19.37
1616,8.17
1617,6.55
1618,15.96
1619,26.90
1620,33.46
1621,23.37
1622,28.45
1623,34.27
1624,32.79
1625,31.71
1626,37.68
1627,38.71
1628,47.99
1629,23.29
1630,35.88
1631,37.20
1632,47.63
1633,39.36
1634,39.53
1635,20.51
1636,24.55
1637,42.54
1638,33.29
1639,40.78
1640,48.10
1641,32.11
1642,15.61
1643,17.37
1644,60.38
1645,101.52
1646,101.04
1647,86.86
1648,87.39
1649,49.19
1650,78.79
1651,80.31
1652,75.20
1653,73.56
1654,81.03
1655,82.32
1656,83.69
1657,77.83
1658,83.42
1659,59.59
1660,63.78
1661,72.23
1662,93.02
1663,87.27
1664,82.43
1665,74.35
1666,83.42
1667,80.38
1668,78.46
1669,77.45
1670,74.64
1671,72.52
1672,72.87
1673,67.16
1674,86.03
1675,62.16
1676,82.44
1677,79.89
1678,81.73
1679,80.61
1680,74.88
1681,71.17
1682,51.74
1683,41.95
1684,40.91
1685,39.37
1686,47.42
1687,53.41
1688,54.83
1689,54.33
1690,63.97
1691,62.96
1692,74.58
1693,78.54
1694,83.17
1695,85.43
1696,78.17
1697,65.38
1698,46.41
1699,47.44
1700,34.58
1701,30.31
1702,26.75
1703,22.86
1704,20.65
1705,19.45
1706,15.64
1707,22.24
1708,25.58
1709,33.34
1710,34.95
1711,39.61
1712,43.21
1713,28.73
1714,22.08
1715,19.01
1716,16.85
1717,35.71
1718,51.86
1719,62.63
1720,80.06
1721,86.52
1722,100.85
1723,37.54
1724,14.72
1725,54.33
1726,25.43
1727,59.42
1728,4.95
1729,47.92
1730,47.66
1731,57.62
1732,57.79
1733,59.88
1734,15.81
1735,26.39
1736,70.40
1737,65.96
1738,57.70
1739,61.93
1740,54.86
1741,47.16
1742,38.46
1743,64.06
1744,81.24
1745,81.36
1746,84.97
1747,99.59
1748,95.41
1749,8.89
1750,95.99
1751,91.42
1752,81.60
1753,99.24
1754,129.00
1755,222.81
1756,217.80
1757,232.18
1758,153.78
1759,226.94
1760,207.31
1761,189.74
1762,209.80
1763,212.74
1764,252.81
1765,248.40
1766,233.67
1767,232.00
1768,248.43
1769,76.19
1770,105.12
1771,89.56
1772,103.68
1773,104.67
1774,62.93
1775,54.29
1776,27.60
1777,36.51
1778,65.47
1779,50.23
1780,56.58
1781,47.30
1782,57.73
1783,49.20
1784,30.03
1785,40.15
1786,104.01
1787,88.66
1788,60.39
1789,67.07
1790,53.25
1791,62.08
1792,66.09
1793,72.37
1794,82.26
1795,83.05
1796,89.41
1797,86.17
1798,84.67
1799,84.39
1800,61.57
1801,64.34
1802,43.31
1803,73.35
1804,85.39
1805,57.02
1806,66.49
1807,84.15
